source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
ZNF691	P2RX5	ZNF691	P2RX5	0.1772	-0.0065	-0.0065	-0.0069	0.9363
ZNF691	PLAC8	ZNF691	PLAC8	0.1938	-0.0413	-0.0412	-0.2278	0.6091
ZNF691	PTMS	ZNF691	PTMS	0.1619	-0.0065	-0.0065	-0.0076	0.9363
ZNF691	RCHY1	ZNF691	RCHY1	0.1892	-0.0091	-0.0092	-0.0127	0.9098
ZNF691	RIOK2	ZNF691	RIOK2	0.1533	-0.0091	-0.0092	-0.0140	0.9098
ZNF691	S100A9	ZNF691	S100A9	0.1649	-0.0112	-0.0112	-0.0205	0.8895
ZNF691	SFSWAP	ZNF691	SFSWAP	0.1826	-0.0161	-0.0161	-0.0398	0.8423
ZNF691	VPS33B	ZNF691	VPS33B	0.1717	-0.0092	-0.0092	-0.0125	0.9097
ZNF691	ZMPSTE24	ZNF691	ZMPSTE24	0.1941	-0.0065	-0.0065	-0.0063	0.9363
ZNF708	AAMDC	ZNF708	AAMDC	0.1793	-0.0146	-0.0146	-0.0062	0.8566
ZNF708	ANKRD49	ZNF708	ANKRD49	0.1958	-0.0206	-0.0207	-0.0133	0.7982
ZNF708	ARHGEF9	ZNF708	ARHGEF9	0.1813	-0.0254	-0.0255	-0.0198	0.7528
ZNF708	IRF7	ZNF708	IRF7	0.2045	0.0837	0.0847	0.1219	0.2989
ZNF708	KRIT1	ZNF708	KRIT1	0.1956	-0.0253	-0.0255	-0.0209	0.7536
ZNF708	KRT1	ZNF708	KRT1	0.1637	-0.0146	-0.0146	-0.0059	0.8566
ZNF708	MFSD10	ZNF708	MFSD10	0.1711	0.1184	0.1237	0.1435	0.1410
ZNF708	RHOB	ZNF708	RHOB	0.1787	-0.0330	-0.0331	-0.0327	0.6828
ZNF708	RRAGC	ZNF708	RRAGC	0.1604	-0.0146	-0.0146	-0.0067	0.8566
ZNF708	SLC12A9	ZNF708	SLC12A9	0.1852	-0.0146	-0.0146	-0.0063	0.8566
ZNF708	SYNGR1	ZNF708	SYNGR1	0.1759	-0.0254	-0.0255	-0.0188	0.7527
ZNF92	AKAP10	ZNF92	AKAP10	0.1736	-0.0146	-0.0146	-0.0065	0.8568
ZNF92	AP001055.6	ZNF92	AP001055.6	0.1865	-0.0146	-0.0146	-0.0064	0.8568
ZNF92	CD300A	ZNF92	CD300A	0.2074	-0.0146	-0.0146	-0.0058	0.8568
ZNF92	KPNA5	ZNF92	KPNA5	0.1675	-0.0254	-0.0255	-0.0183	0.7532
ZNF92	LYZ	ZNF92	LYZ	0.1907	-0.0294	-0.0295	-0.0252	0.7158
ZNF92	MAX	ZNF92	MAX	0.1676	0.0388	0.0410	0.0738	0.6302
ZNF92	MIIP	ZNF92	MIIP	0.1723	-0.0254	-0.0255	-0.0193	0.7531
ZNF92	PCSK5	ZNF92	PCSK5	0.1597	-0.0206	-0.0207	-0.0128	0.7988
ZNF92	PEPD	ZNF92	PEPD	0.1690	-0.0522	-0.0525	-0.0767	0.5178
ZNF92	PLIN2	ZNF92	PLIN2	0.1644	0.2967	0.3300	0.3045	0.0002
ZNF92	SLC29A3	ZNF92	SLC29A3	0.1991	-0.0146	-0.0146	-0.0061	0.8568
ZNF92	SLC31A2	ZNF92	SLC31A2	0.1706	0.3079	0.3048	0.1875	0.0001
ZNF92	STOML1	ZNF92	STOML1	0.1966	-0.0146	-0.0146	-0.0063	0.8568
ZNF92	TTC32	ZNF92	TTC32	0.1984	-0.0207	-0.0207	-0.0131	0.7980
ZNHIT6	ARL4C	ZNHIT6	ARL4C	0.1801	-0.0333	-0.0333	-0.1308	0.6802
ZNHIT6	ASB1	ZNHIT6	ASB1	0.1767	-0.0065	-0.0065	-0.0055	0.9363
ZNHIT6	ATAD3A	ZNHIT6	ATAD3A	0.1746	-0.0112	-0.0112	-0.0160	0.8892
ZNHIT6	FCER1A	ZNHIT6	FCER1A	0.1666	-0.0065	-0.0065	-0.0054	0.9363
ZNHIT6	GNL3L	ZNHIT6	GNL3L	0.1999	-0.0092	-0.0092	-0.0112	0.9097
ZNHIT6	HENMT1	ZNHIT6	HENMT1	0.2056	-0.0092	-0.0092	-0.0119	0.9097
ZNHIT6	KIAA0430	ZNHIT6	KIAA0430	0.1805	-0.0065	-0.0065	-0.0054	0.9363
ZNHIT6	MMD	ZNHIT6	MMD	0.1705	-0.0091	-0.0092	-0.0127	0.9104
ZNHIT6	MORF4L2	ZNHIT6	MORF4L2	0.1927	-0.0252	-0.0252	-0.0774	0.7549
ZNHIT6	PTDSS2	ZNHIT6	PTDSS2	0.1853	-0.0092	-0.0092	-0.0112	0.9097
ZNHIT6	RPA1	ZNHIT6	RPA1	0.1918	-0.0160	-0.0161	-0.0327	0.8424
ZNHIT6	USP9X	ZNHIT6	USP9X	0.1953	-0.0092	-0.0092	-0.0106	0.9097
ZRANB1	AKNA	ZRANB1	AKNA	0.1695	-0.0130	-0.0130	-0.0217	0.8718
ZRANB1	BTAF1	ZRANB1	BTAF1	0.1856	-0.0065	-0.0065	-0.0052	0.9363
ZRANB1	CARS2	ZRANB1	CARS2	0.1778	-0.0065	-0.0065	-0.0053	0.9363
ZRANB1	CCR7	ZRANB1	CCR7	0.1971	-0.0638	-0.0618	-0.3638	0.4286
ZRANB1	CDCA7L	ZRANB1	CDCA7L	0.1741	-0.0130	-0.0130	-0.0228	0.8725
ZRANB1	FLYWCH1	ZRANB1	FLYWCH1	0.2004	-0.0092	-0.0092	-0.0107	0.9097
ZRANB1	HIST1H2AC	ZRANB1	HIST1H2AC	0.1767	-0.0092	-0.0092	-0.0109	0.9097
ZRANB1	INO80C	ZRANB1	INO80C	0.2020	-0.0065	-0.0065	-0.0053	0.9363
ZRANB1	PML	ZRANB1	PML	0.1618	-0.0092	-0.0092	-0.0105	0.9097
ZRANB1	TSGA10	ZRANB1	TSGA10	0.1578	-0.0065	-0.0065	-0.0058	0.9363
ZSCAN2	AK3	ZSCAN2	AK3	0.2026	-0.0160	-0.0161	-0.0409	0.8424
ZSCAN2	C12orf75	ZSCAN2	C12orf75	0.1804	-0.0231	-0.0232	-0.0833	0.7749
ZSCAN2	C1QA	ZSCAN2	C1QA	0.1521	-0.0065	-0.0065	-0.0067	0.9363
ZSCAN2	C2orf76	ZSCAN2	C2orf76	0.1754	-0.0092	-0.0092	-0.0129	0.9097
ZSCAN2	CCDC59	ZSCAN2	CCDC59	0.1691	-0.0186	-0.0187	-0.0543	0.8173
ZSCAN2	CTSA	ZSCAN2	CTSA	0.1771	-0.0160	-0.0161	-0.0407	0.8433
ZSCAN2	DHX36	ZSCAN2	DHX36	0.1449	-0.0259	-0.0262	-0.1084	0.7479
ZSCAN2	GABARAPL1	ZSCAN2	GABARAPL1	0.1614	-0.0065	-0.0065	-0.0064	0.9363
ZSCAN2	GRN	ZSCAN2	GRN	0.1674	-0.0112	-0.0112	-0.0202	0.8892
ZSCAN2	HTT	ZSCAN2	HTT	0.1688	-0.0092	-0.0092	-0.0126	0.9097
ZSCAN2	MARCH2	ZSCAN2	MARCH2	0.1668	-0.0065	-0.0065	-0.0064	0.9363
ZSCAN2	MSL1	ZSCAN2	MSL1	0.1729	-0.0065	-0.0065	-0.0069	0.9363
ZSCAN2	MTL5	ZSCAN2	MTL5	0.2123	-0.0065	-0.0065	-0.0064	0.9363
ZSCAN2	MYSM1	ZSCAN2	MYSM1	0.1804	-0.0091	-0.0092	-0.0135	0.9098
ZSCAN2	PARP4	ZSCAN2	PARP4	0.1678	-0.0065	-0.0065	-0.0061	0.9363
ZSCAN2	RENBP	ZSCAN2	RENBP	0.1802	-0.0112	-0.0112	-0.0205	0.8893
ZSCAN2	SMIM12	ZSCAN2	SMIM12	0.1696	-0.0251	-0.0252	-0.0949	0.7560
ZSCAN2	SSSCA1	ZSCAN2	SSSCA1	0.2087	-0.0231	-0.0232	-0.0815	0.7743
ZSCAN2	ST3GAL3	ZSCAN2	ST3GAL3	0.1635	-0.0065	-0.0065	-0.0069	0.9363
ZSCAN2	SWSAP1	ZSCAN2	SWSAP1	0.1853	-0.0112	-0.0112	-0.0202	0.8892
ZSCAN2	YTHDC1	ZSCAN2	YTHDC1	0.1962	-0.0231	-0.0232	-0.0826	0.7749
ZSCAN2	ZNF292	ZSCAN2	ZNF292	0.1626	-0.0146	-0.0146	-0.0338	0.8564
ZSCAN21	ARL13B	ZSCAN21	ARL13B	0.2095	-0.0112	-0.0112	-0.0205	0.8895
ZSCAN21	DHX36	ZSCAN21	DHX36	0.1717	-0.0259	-0.0262	-0.1017	0.7479
ZSCAN21	DIP2B	ZSCAN21	DIP2B	0.1918	-0.0065	-0.0065	-0.0057	0.9363
ZSCAN21	DNAJB11	ZSCAN21	DNAJB11	0.1624	-0.0187	-0.0187	-0.0499	0.8172
ZSCAN21	DNAJC10	ZSCAN21	DNAJC10	0.2010	-0.0065	-0.0065	-0.0066	0.9363
ZSCAN21	DYNLT1	ZSCAN21	DYNLT1	0.1806	-0.0221	-0.0221	-0.0718	0.7844
ZSCAN21	FAM134C	ZSCAN21	FAM134C	0.1888	-0.0092	-0.0092	-0.0135	0.9097
ZSCAN21	GIMAP7	ZSCAN21	GIMAP7	0.1665	0.0128	-0.0474	0.0747	0.8742
ZSCAN21	GRN	ZSCAN21	GRN	0.1772	-0.0112	-0.0112	-0.0189	0.8892
ZSCAN21	GTF2I	ZSCAN21	GTF2I	0.1661	-0.0091	-0.0092	-0.0124	0.9099
ZSCAN21	HMBS	ZSCAN21	HMBS	0.1736	-0.0091	-0.0092	-0.0126	0.9098
ZSCAN21	LAIR1	ZSCAN21	LAIR1	0.1714	-0.0092	-0.0092	-0.0122	0.9097
ZSCAN21	LGALS1	ZSCAN21	LGALS1	0.1731	-0.0112	-0.0112	-0.0216	0.8900
ZSCAN21	MAX	ZSCAN21	MAX	0.1695	-0.0307	-0.0307	-0.1308	0.7033
ZSCAN21	MBIP	ZSCAN21	MBIP	0.1738	-0.0161	-0.0161	-0.0349	0.8424
ZSCAN21	MLXIP	ZSCAN21	MLXIP	0.1902	-0.0146	-0.0146	-0.0307	0.8568
ZSCAN21	PDRG1	ZSCAN21	PDRG1	0.1787	-0.0065	-0.0065	-0.0074	0.9363
ZSCAN21	QKI	ZSCAN21	QKI	0.1679	-0.0065	-0.0065	-0.0063	0.9363
ZSCAN21	SLC39A8	ZSCAN21	SLC39A8	0.1809	-0.0092	-0.0092	-0.0125	0.9097
ZZEF1	AP5S1	ZZEF1	AP5S1	0.1915	-0.0065	-0.0065	-0.0073	0.9363
ZZEF1	ARNT	ZZEF1	ARNT	0.2100	-0.0092	-0.0092	-0.0150	0.9097
ZZEF1	CLIC3	ZZEF1	CLIC3	0.2004	-0.0160	-0.0161	-0.0431	0.8425
ZZEF1	HIST1H2BK	ZZEF1	HIST1H2BK	0.1801	-0.0146	-0.0146	-0.0390	0.8569
ZZEF1	IFI27L1	ZZEF1	IFI27L1	0.1753	-0.0091	-0.0092	-0.0141	0.9097
ZZEF1	KIF3A	ZZEF1	KIF3A	0.1766	-0.0130	-0.0130	-0.0290	0.8720
ZZEF1	NCR3	ZZEF1	NCR3	0.1892	-0.0198	-0.0199	-0.0646	0.8059
ZZEF1	PAPOLG	ZZEF1	PAPOLG	0.1829	-0.0065	-0.0065	-0.0070	0.9363
ZZEF1	PPAPDC1B	ZZEF1	PPAPDC1B	0.1742	-0.0065	-0.0065	-0.0076	0.9363
ZZEF1	PTPN18	ZZEF1	PTPN18	0.1893	-0.0160	-0.0161	-0.0431	0.8424
ZZEF1	RAB37	ZZEF1	RAB37	0.1801	-0.0065	-0.0065	-0.0065	0.9363
ZZEF1	SMKR1	ZZEF1	SMKR1	0.1646	-0.0065	-0.0065	-0.0089	0.9363
ZZEF1	YWHAH	ZZEF1	YWHAH	0.1739	-0.0112	-0.0112	-0.0216	0.8893
ZZEF1	ZNF480	ZZEF1	ZNF480	0.1627	-0.0146	-0.0146	-0.0345	0.8565
